"w_geocode","lowwage","midwage","hiwage","alljobs","lowwage_p","midwage_p","higwage_p","White_workers","Black_workers","AI.Na_workers","Asian_workers","NaH.PI_workers","Multi.racial_workers","lessThanHS","HSnoCollege","SomeColl.Associates","Bach.AdvDeg","w_county","countyName"
510030114001018,0,2,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,"51003","Albemarle"
510030114001021,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030114001025,2,5,2,9,0.222222222222222,0.555555555555556,0.222222222222222,9,0,0,0,0,0,2,3,2,0,"51003","Albemarle"
510030114001042,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,"51003","Albemarle"
510030114001043,2,8,10,20,0.1,0.4,0.5,12,8,0,0,0,0,3,4,8,4,"51003","Albemarle"
510030114001047,0,1,1,2,0,0.5,0.5,1,1,0,0,0,0,0,0,1,0,"51003","Albemarle"
510030114001050,1,1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,3,0,0,0,0,0,0,2,1,0,"51003","Albemarle"
510030114001051,2,0,0,2,1,0,0,0,2,0,0,0,0,1,1,0,0,"51003","Albemarle"
510030114001053,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030114001057,0,4,1,5,0,0.8,0.2,4,1,0,0,0,0,0,3,1,0,"51003","Albemarle"
510030114001058,1,3,6,10,0.1,0.3,0.6,9,0,0,0,0,1,1,4,1,0,"51003","Albemarle"
510030114001060,40,18,3,61,0.655737704918033,0.295081967213115,0.0491803278688525,41,18,0,0,1,1,5,12,8,3,"51003","Albemarle"
510030114001063,0,2,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,"51003","Albemarle"
510030114001065,11,6,2,19,0.578947368421053,0.315789473684211,0.105263157894737,17,2,0,0,0,0,0,4,6,5,"51003","Albemarle"
510030114002003,29,12,11,52,0.557692307692308,0.230769230769231,0.211538461538462,47,2,1,0,0,2,5,12,15,7,"51003","Albemarle"
510030114002004,2,4,4,10,0.2,0.4,0.4,10,0,0,0,0,0,0,0,5,4,"51003","Albemarle"
510030114002005,1,0,1,2,0.5,0,0.5,2,0,0,0,0,0,0,0,1,1,"51003","Albemarle"
510030114002006,12,6,0,18,0.666666666666667,0.333333333333333,0,18,0,0,0,0,0,2,2,6,3,"51003","Albemarle"
510030114002011,15,6,1,22,0.681818181818182,0.272727272727273,0.0454545454545455,19,3,0,0,0,0,1,4,1,0,"51003","Albemarle"
510030114002016,2,4,4,10,0.2,0.4,0.4,9,1,0,0,0,0,0,3,4,3,"51003","Albemarle"
510030114002017,5,4,3,12,0.416666666666667,0.333333333333333,0.25,12,0,0,0,0,0,1,2,1,5,"51003","Albemarle"
510030114002018,39,18,8,65,0.6,0.276923076923077,0.123076923076923,53,11,0,0,0,1,12,8,13,7,"51003","Albemarle"
510030114002022,4,3,11,18,0.222222222222222,0.166666666666667,0.611111111111111,14,4,0,0,0,0,4,1,5,6,"51003","Albemarle"
510030114002037,1,0,5,6,0.166666666666667,0,0.833333333333333,6,0,0,0,0,0,2,2,1,1,"51003","Albemarle"
510030114002041,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,"51003","Albemarle"
510030114003000,2,4,5,11,0.181818181818182,0.363636363636364,0.454545454545455,11,0,0,0,0,0,0,3,5,1,"51003","Albemarle"
510030114003001,4,3,4,11,0.363636363636364,0.272727272727273,0.363636363636364,11,0,0,0,0,0,0,3,4,1,"51003","Albemarle"
510030114003004,4,1,2,7,0.571428571428571,0.142857142857143,0.285714285714286,7,0,0,0,0,0,1,0,2,1,"51003","Albemarle"
510030114003010,1,0,2,3,0.333333333333333,0,0.666666666666667,3,0,0,0,0,0,0,0,0,2,"51003","Albemarle"
510030114003015,1,3,0,4,0.25,0.75,0,4,0,0,0,0,0,1,1,1,1,"51003","Albemarle"
510030114003020,1,2,0,3,0.333333333333333,0.666666666666667,0,3,0,0,0,0,0,0,0,1,2,"51003","Albemarle"
510030114003021,2,0,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,"51003","Albemarle"
510030114003032,0,0,3,3,0,0,1,3,0,0,0,0,0,0,1,2,0,"51003","Albemarle"
510030114003033,1,0,1,2,0.5,0,0.5,2,0,0,0,0,0,0,0,1,1,"51003","Albemarle"
510030114003040,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"51003","Albemarle"
510030114003046,0,2,2,4,0,0.5,0.5,4,0,0,0,0,0,0,0,3,0,"51003","Albemarle"
510030114003064,0,1,2,3,0,0.333333333333333,0.666666666666667,3,0,0,0,0,0,0,1,0,2,"51003","Albemarle"
510030114003065,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"51003","Albemarle"
510030114003066,0,4,2,6,0,0.666666666666667,0.333333333333333,6,0,0,0,0,0,0,2,3,0,"51003","Albemarle"
510030114003073,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030114003097,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"51003","Albemarle"
510030114003101,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,0,1,0,1,"51003","Albemarle"
510030114003106,17,5,0,22,0.772727272727273,0.227272727272727,0,21,1,0,0,0,0,3,0,2,0,"51003","Albemarle"
510030114003111,2,3,0,5,0.4,0.6,0,3,2,0,0,0,0,0,0,2,1,"51003","Albemarle"
510030114003112,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"51003","Albemarle"
510030114003145,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"51003","Albemarle"
510030114004000,5,0,0,5,1,0,0,5,0,0,0,0,0,0,0,1,3,"51003","Albemarle"
510030114004014,2,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,1,"51003","Albemarle"
510030114004020,0,3,2,5,0,0.6,0.4,4,1,0,0,0,0,0,1,1,1,"51003","Albemarle"
510030114004025,1,7,3,11,0.0909090909090909,0.636363636363636,0.272727272727273,11,0,0,0,0,0,2,2,4,1,"51003","Albemarle"
510030114004033,2,0,1,3,0.666666666666667,0,0.333333333333333,3,0,0,0,0,0,0,1,1,1,"51003","Albemarle"
510030114004038,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,"51003","Albemarle"
510030114004058,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,"51003","Albemarle"
510030114004101,1,2,2,5,0.2,0.4,0.4,5,0,0,0,0,0,1,0,0,2,"51003","Albemarle"
510650201011001,16,73,78,167,0.0958083832335329,0.437125748502994,0.467065868263473,109,47,2,4,2,3,42,40,34,29,"51065","Fluvanna"
510650201011002,26,32,42,100,0.26,0.32,0.42,64,30,0,1,0,5,11,30,21,16,"51065","Fluvanna"
510650201011003,30,201,210,441,0.0680272108843537,0.45578231292517,0.476190476190476,250,179,4,2,0,6,45,101,95,89,"51065","Fluvanna"
510650201011005,0,4,4,8,0,0.5,0.5,4,4,0,0,0,0,1,2,0,1,"51065","Fluvanna"
510650201011006,2,19,17,38,0.0526315789473684,0.5,0.447368421052632,32,5,0,1,0,0,10,10,9,6,"51065","Fluvanna"
510650201011007,3,2,1,6,0.5,0.333333333333333,0.166666666666667,1,5,0,0,0,0,3,1,2,0,"51065","Fluvanna"
510650201011012,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,"51065","Fluvanna"
510650201011015,1,2,0,3,0.333333333333333,0.666666666666667,0,3,0,0,0,0,0,1,1,0,1,"51065","Fluvanna"
510650201011016,6,5,2,13,0.461538461538462,0.384615384615385,0.153846153846154,10,3,0,0,0,0,0,0,1,3,"51065","Fluvanna"
510650201011030,2,5,4,11,0.181818181818182,0.454545454545455,0.363636363636364,3,5,2,0,0,1,1,2,4,2,"51065","Fluvanna"
510650201011033,0,2,0,2,0,1,0,0,2,0,0,0,0,0,1,1,0,"51065","Fluvanna"
510650201011034,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,1,1,"51065","Fluvanna"
510650201011035,0,0,3,3,0,0,1,3,0,0,0,0,0,0,0,0,1,"51065","Fluvanna"
510650201011042,1,1,8,10,0.1,0.1,0.8,8,2,0,0,0,0,3,3,0,4,"51065","Fluvanna"
510650201011043,0,1,3,4,0,0.25,0.75,4,0,0,0,0,0,2,2,0,0,"51065","Fluvanna"
510650201011044,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,"51065","Fluvanna"
510650201011046,1,2,0,3,0.333333333333333,0.666666666666667,0,3,0,0,0,0,0,0,0,2,0,"51065","Fluvanna"
510650201011047,0,1,4,5,0,0.2,0.8,5,0,0,0,0,0,1,2,1,1,"51065","Fluvanna"
510650201011050,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,"51065","Fluvanna"
510650201011055,0,0,18,18,0,0,1,15,3,0,0,0,0,1,6,3,5,"51065","Fluvanna"
510650201011056,0,3,0,3,0,1,0,3,0,0,0,0,0,1,2,0,0,"51065","Fluvanna"
510650201011058,4,5,0,9,0.444444444444444,0.555555555555556,0,5,4,0,0,0,0,0,3,0,2,"51065","Fluvanna"
510650201011061,11,23,19,53,0.207547169811321,0.433962264150943,0.358490566037736,41,9,0,1,1,1,5,13,13,15,"51065","Fluvanna"
510650201011063,75,53,14,142,0.528169014084507,0.373239436619718,0.0985915492957746,120,13,0,6,0,3,12,27,21,26,"51065","Fluvanna"
510650201011075,148,235,446,829,0.178528347406514,0.283474065138721,0.537997587454765,671,148,1,5,0,4,61,180,250,273,"51065","Fluvanna"
510650201011076,0,2,2,4,0,0.5,0.5,4,0,0,0,0,0,0,0,2,1,"51065","Fluvanna"
510650201011077,55,47,135,237,0.232067510548523,0.19831223628692,0.569620253164557,175,49,3,2,3,5,25,49,63,65,"51065","Fluvanna"
510650201011082,2,1,0,3,0.666666666666667,0.333333333333333,0,3,0,0,0,0,0,0,1,0,0,"51065","Fluvanna"
510650201011087,6,11,2,19,0.315789473684211,0.578947368421053,0.105263157894737,19,0,0,0,0,0,2,3,6,3,"51065","Fluvanna"
510650201012010,2,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,"51065","Fluvanna"
510650201012019,2,1,0,3,0.666666666666667,0.333333333333333,0,3,0,0,0,0,0,1,0,0,0,"51065","Fluvanna"
510650201012045,7,21,45,73,0.0958904109589041,0.287671232876712,0.616438356164384,56,15,0,2,0,0,11,17,20,9,"51065","Fluvanna"
510650201012063,0,3,0,3,0,1,0,2,1,0,0,0,0,1,1,1,0,"51065","Fluvanna"
510650201012068,5,13,19,37,0.135135135135135,0.351351351351351,0.513513513513513,28,6,0,2,0,1,6,3,5,16,"51065","Fluvanna"
510650201012074,0,3,7,10,0,0.3,0.7,10,0,0,0,0,0,1,3,3,2,"51065","Fluvanna"
510650201012079,4,1,26,31,0.129032258064516,0.032258064516129,0.838709677419355,27,4,0,0,0,0,2,10,9,6,"51065","Fluvanna"
510650201013000,2,2,0,4,0.5,0.5,0,2,2,0,0,0,0,2,0,2,0,"51065","Fluvanna"
510650201013004,1,1,0,2,0.5,0.5,0,0,2,0,0,0,0,0,1,1,0,"51065","Fluvanna"
510650201013011,6,15,5,26,0.230769230769231,0.576923076923077,0.192307692307692,25,1,0,0,0,0,6,6,7,3,"51065","Fluvanna"
510650201013014,1,3,3,7,0.142857142857143,0.428571428571429,0.428571428571429,7,0,0,0,0,0,1,3,0,1,"51065","Fluvanna"
510650201013020,0,2,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,"51065","Fluvanna"
510650201013021,1,17,9,27,0.037037037037037,0.62962962962963,0.333333333333333,23,1,0,2,0,1,9,8,8,2,"51065","Fluvanna"
510650201013023,1,1,4,6,0.166666666666667,0.166666666666667,0.666666666666667,6,0,0,0,0,0,1,1,2,2,"51065","Fluvanna"
510650201013031,0,5,5,10,0,0.5,0.5,8,2,0,0,0,0,0,6,3,1,"51065","Fluvanna"
510650201021001,8,8,10,26,0.307692307692308,0.307692307692308,0.384615384615385,25,1,0,0,0,0,1,9,4,7,"51065","Fluvanna"
510650201021012,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,"51065","Fluvanna"
510650201021014,0,2,1,3,0,0.666666666666667,0.333333333333333,3,0,0,0,0,0,1,1,0,1,"51065","Fluvanna"
510650201021022,36,19,21,76,0.473684210526316,0.25,0.276315789473684,54,18,0,2,0,2,8,20,23,20,"51065","Fluvanna"
510650201021027,23,29,6,58,0.396551724137931,0.5,0.103448275862069,45,12,0,1,0,0,6,14,15,9,"51065","Fluvanna"
510650201021030,3,2,3,8,0.375,0.25,0.375,8,0,0,0,0,0,0,1,4,3,"51065","Fluvanna"
510650201021033,0,2,1,3,0,0.666666666666667,0.333333333333333,3,0,0,0,0,0,0,1,2,0,"51065","Fluvanna"
510650201021035,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"51065","Fluvanna"
510650201021036,2,0,0,2,1,0,0,2,0,0,0,0,0,0,1,1,0,"51065","Fluvanna"
510650201021039,1,1,0,2,0.5,0.5,0,1,1,0,0,0,0,0,2,0,0,"51065","Fluvanna"
510650201021041,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"51065","Fluvanna"
510650201021045,0,2,0,2,0,1,0,2,0,0,0,0,0,1,1,0,0,"51065","Fluvanna"
510650201021050,0,2,0,2,0,1,0,2,0,0,0,0,0,1,0,0,1,"51065","Fluvanna"
510650201021057,0,3,9,12,0,0.25,0.75,12,0,0,0,0,0,0,6,3,2,"51065","Fluvanna"
510650201021061,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,"51065","Fluvanna"
510650201021064,2,0,2,4,0.5,0,0.5,4,0,0,0,0,0,2,2,0,0,"51065","Fluvanna"
510650201021065,43,44,29,116,0.370689655172414,0.379310344827586,0.25,108,6,0,0,0,2,10,24,27,20,"51065","Fluvanna"
510650201021067,0,2,1,3,0,0.666666666666667,0.333333333333333,1,2,0,0,0,0,0,0,2,1,"51065","Fluvanna"
510650201021083,1,3,1,5,0.2,0.6,0.2,4,0,0,1,0,0,1,1,1,2,"51065","Fluvanna"
510650201021085,9,3,0,12,0.75,0.25,0,8,0,0,3,0,1,0,1,2,4,"51065","Fluvanna"
510650201021090,4,2,0,6,0.666666666666667,0.333333333333333,0,3,3,0,0,0,0,0,2,2,0,"51065","Fluvanna"
510650201021093,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"51065","Fluvanna"
510650201021098,7,3,6,16,0.4375,0.1875,0.375,16,0,0,0,0,0,1,5,6,2,"51065","Fluvanna"
510650201022001,0,2,0,2,0,1,0,2,0,0,0,0,0,1,1,0,0,"51065","Fluvanna"
510650201022018,0,5,4,9,0,0.555555555555556,0.444444444444444,8,1,0,0,0,0,0,4,2,1,"51065","Fluvanna"
510650201022022,0,1,6,7,0,0.142857142857143,0.857142857142857,7,0,0,0,0,0,0,2,3,2,"51065","Fluvanna"
510650201022024,0,1,7,8,0,0.125,0.875,7,1,0,0,0,0,1,1,1,4,"51065","Fluvanna"
510650201022029,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"51065","Fluvanna"
510650201022031,2,4,10,16,0.125,0.25,0.625,11,2,0,1,0,2,2,0,3,3,"51065","Fluvanna"
510650201022032,35,10,3,48,0.729166666666667,0.208333333333333,0.0625,42,3,1,1,0,1,2,8,7,12,"51065","Fluvanna"
510650201022033,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,"51065","Fluvanna"
510650201022036,6,2,0,8,0.75,0.25,0,6,2,0,0,0,0,1,2,2,0,"51065","Fluvanna"
510650201022037,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51065","Fluvanna"
510650201022043,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,"51065","Fluvanna"
510650201022054,3,0,0,3,1,0,0,3,0,0,0,0,0,0,1,0,2,"51065","Fluvanna"
510650201022064,19,6,4,29,0.655172413793103,0.206896551724138,0.137931034482759,16,2,0,8,1,2,2,6,4,4,"51065","Fluvanna"
510650201022070,2,1,0,3,0.666666666666667,0.333333333333333,0,2,0,0,0,0,1,0,0,1,0,"51065","Fluvanna"
510650201023018,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"51065","Fluvanna"
510650201023026,2,13,12,27,0.0740740740740741,0.481481481481481,0.444444444444444,25,2,0,0,0,0,5,11,7,3,"51065","Fluvanna"
510650201023027,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,"51065","Fluvanna"
510650201023031,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51065","Fluvanna"
510650201023033,1,4,8,13,0.0769230769230769,0.307692307692308,0.615384615384615,8,3,0,0,0,2,3,5,4,0,"51065","Fluvanna"
510650201023036,100,48,22,170,0.588235294117647,0.282352941176471,0.129411764705882,143,17,0,5,0,5,11,39,36,21,"51065","Fluvanna"
510650201023037,7,1,0,8,0.875,0.125,0,5,3,0,0,0,0,0,0,2,0,"51065","Fluvanna"
510650201023038,0,1,18,19,0,0.0526315789473684,0.947368421052632,11,5,0,1,1,1,2,4,3,7,"51065","Fluvanna"
510650201023041,4,3,0,7,0.571428571428571,0.428571428571429,0,6,0,0,0,0,1,0,3,0,3,"51065","Fluvanna"
510650201023042,0,1,1,2,0,0.5,0.5,2,0,0,0,0,0,1,0,1,0,"51065","Fluvanna"
510650201023043,4,2,0,6,0.666666666666667,0.333333333333333,0,4,2,0,0,0,0,1,2,1,0,"51065","Fluvanna"
510650201023047,1,3,0,4,0.25,0.75,0,2,2,0,0,0,0,0,3,1,0,"51065","Fluvanna"
510650201023049,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,"51065","Fluvanna"
510650201023055,41,15,21,77,0.532467532467532,0.194805194805195,0.272727272727273,64,6,0,5,0,2,6,16,12,18,"51065","Fluvanna"
510650201023058,11,6,2,19,0.578947368421053,0.315789473684211,0.105263157894737,15,4,0,0,0,0,1,1,5,2,"51065","Fluvanna"
510650202001007,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,"51065","Fluvanna"
510650202001011,4,1,2,7,0.571428571428571,0.142857142857143,0.285714285714286,6,1,0,0,0,0,3,2,0,1,"51065","Fluvanna"
510650202001012,1,2,3,6,0.166666666666667,0.333333333333333,0.5,6,0,0,0,0,0,0,2,2,1,"51065","Fluvanna"
510650202001017,1,11,54,66,0.0151515151515152,0.166666666666667,0.818181818181818,54,10,0,0,0,2,5,21,18,7,"51065","Fluvanna"
510650202001029,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"51065","Fluvanna"
510650202001045,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51065","Fluvanna"
510650202001049,3,8,4,15,0.2,0.533333333333333,0.266666666666667,14,0,0,1,0,0,6,3,3,0,"51065","Fluvanna"
510650202001058,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"51065","Fluvanna"
510650202001059,1,3,0,4,0.25,0.75,0,3,1,0,0,0,0,0,0,1,1,"51065","Fluvanna"
510650202001060,1,0,1,2,0.5,0,0.5,2,0,0,0,0,0,0,2,0,0,"51065","Fluvanna"
510650202001066,4,10,12,26,0.153846153846154,0.384615384615385,0.461538461538462,23,2,1,0,0,0,3,6,6,6,"51065","Fluvanna"
510650202001067,1,2,0,3,0.333333333333333,0.666666666666667,0,3,0,0,0,0,0,0,3,0,0,"51065","Fluvanna"
510650202001069,0,3,0,3,0,1,0,2,0,0,0,0,1,0,1,2,0,"51065","Fluvanna"
510650202001077,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"51065","Fluvanna"
510650202001079,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"51065","Fluvanna"
510650202001085,2,5,0,7,0.285714285714286,0.714285714285714,0,5,2,0,0,0,0,2,1,1,0,"51065","Fluvanna"
510650202001089,0,3,0,3,0,1,0,3,0,0,0,0,0,1,2,0,0,"51065","Fluvanna"
510650202001094,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"51065","Fluvanna"
510650202001097,4,14,15,33,0.121212121212121,0.424242424242424,0.454545454545455,29,3,0,1,0,0,4,12,4,6,"51065","Fluvanna"
510650202001100,2,0,0,2,1,0,0,2,0,0,0,0,0,1,1,0,0,"51065","Fluvanna"
510650202001105,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,"51065","Fluvanna"
510650202002000,0,9,0,9,0,1,0,9,0,0,0,0,0,2,1,2,2,"51065","Fluvanna"
510650202002006,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,"51065","Fluvanna"
510650202002007,3,1,1,5,0.6,0.2,0.2,5,0,0,0,0,0,0,1,2,2,"51065","Fluvanna"
510650202002010,0,3,0,3,0,1,0,3,0,0,0,0,0,0,1,0,2,"51065","Fluvanna"
510650202002012,0,3,2,5,0,0.6,0.4,5,0,0,0,0,0,0,1,1,2,"51065","Fluvanna"
510650202002046,1,3,25,29,0.0344827586206897,0.103448275862069,0.862068965517241,24,4,0,0,0,1,2,6,10,5,"51065","Fluvanna"
510650202002050,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"51065","Fluvanna"
510650202002061,0,1,1,2,0,0.5,0.5,2,0,0,0,0,0,0,1,0,1,"51065","Fluvanna"
510650202002067,1,3,1,5,0.2,0.6,0.2,4,0,0,1,0,0,0,3,1,0,"51065","Fluvanna"
510650202002077,0,2,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,"51065","Fluvanna"
510650202002088,1,1,2,4,0.25,0.25,0.5,4,0,0,0,0,0,0,1,3,0,"51065","Fluvanna"
510650202002092,1,2,0,3,0.333333333333333,0.666666666666667,0,2,1,0,0,0,0,0,0,3,0,"51065","Fluvanna"
510650202002113,0,5,2,7,0,0.714285714285714,0.285714285714286,7,0,0,0,0,0,2,1,1,2,"51065","Fluvanna"
510650202002141,1,1,0,2,0.5,0.5,0,0,2,0,0,0,0,0,0,1,0,"51065","Fluvanna"
510650202003002,21,16,0,37,0.567567567567568,0.432432432432432,0,33,4,0,0,0,0,3,7,7,5,"51065","Fluvanna"
510650202003012,2,2,4,8,0.25,0.25,0.5,6,2,0,0,0,0,3,1,1,2,"51065","Fluvanna"
510650202003018,0,2,1,3,0,0.666666666666667,0.333333333333333,3,0,0,0,0,0,1,0,1,1,"51065","Fluvanna"
510650202003022,3,10,4,17,0.176470588235294,0.588235294117647,0.235294117647059,11,5,0,0,0,1,3,4,1,6,"51065","Fluvanna"
510650202003034,2,0,20,22,0.0909090909090909,0,0.909090909090909,21,1,0,0,0,0,5,8,3,4,"51065","Fluvanna"
510650202003041,0,1,3,4,0,0.25,0.75,4,0,0,0,0,0,0,1,2,1,"51065","Fluvanna"
510650202003051,3,1,0,4,0.75,0.25,0,2,2,0,0,0,0,0,2,1,0,"51065","Fluvanna"
510650202003068,27,86,43,156,0.173076923076923,0.551282051282051,0.275641025641026,120,32,0,3,0,1,15,33,44,49,"51065","Fluvanna"
510650202003074,1,1,0,2,0.5,0.5,0,0,2,0,0,0,0,0,0,1,0,"51065","Fluvanna"
510650202003078,1,0,1,2,0.5,0,0.5,2,0,0,0,0,0,0,1,0,1,"51065","Fluvanna"
510650202003080,0,3,0,3,0,1,0,3,0,0,0,0,0,2,1,0,0,"51065","Fluvanna"
510650202003083,2,1,0,3,0.666666666666667,0.333333333333333,0,0,3,0,0,0,0,0,1,1,1,"51065","Fluvanna"
510650202003118,0,2,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,"51065","Fluvanna"
510650202004007,37,40,16,93,0.397849462365591,0.43010752688172,0.172043010752688,50,41,2,0,0,0,10,30,17,13,"51065","Fluvanna"
510650202004009,21,18,5,44,0.477272727272727,0.409090909090909,0.113636363636364,30,13,0,0,0,1,8,5,8,7,"51065","Fluvanna"
510650202004013,2,6,4,12,0.166666666666667,0.5,0.333333333333333,11,1,0,0,0,0,1,2,5,2,"51065","Fluvanna"
510650202004019,2,3,2,7,0.285714285714286,0.428571428571429,0.285714285714286,6,1,0,0,0,0,0,4,3,0,"51065","Fluvanna"
510650202004020,14,2,2,18,0.777777777777778,0.111111111111111,0.111111111111111,13,5,0,0,0,0,0,4,5,6,"51065","Fluvanna"
510650202004021,2,6,0,8,0.25,0.75,0,7,1,0,0,0,0,1,3,2,0,"51065","Fluvanna"
510650202004038,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"51065","Fluvanna"
510650202004043,3,1,1,5,0.6,0.2,0.2,5,0,0,0,0,0,0,0,1,1,"51065","Fluvanna"
510650202004063,1,4,4,9,0.111111111111111,0.444444444444444,0.444444444444444,6,3,0,0,0,0,1,3,1,3,"51065","Fluvanna"
510650202004065,1,1,25,27,0.037037037037037,0.037037037037037,0.925925925925926,17,10,0,0,0,0,0,4,9,8,"51065","Fluvanna"
510650203001002,2,2,0,4,0.5,0.5,0,4,0,0,0,0,0,1,0,1,2,"51065","Fluvanna"
510650203001022,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,"51065","Fluvanna"
510650203001026,2,1,0,3,0.666666666666667,0.333333333333333,0,0,3,0,0,0,0,2,0,0,0,"51065","Fluvanna"
510650203001035,6,7,2,15,0.4,0.466666666666667,0.133333333333333,13,0,0,2,0,0,3,3,0,3,"51065","Fluvanna"
510650203001037,1,5,2,8,0.125,0.625,0.25,8,0,0,0,0,0,1,1,3,0,"51065","Fluvanna"
510650203001041,1,6,1,8,0.125,0.75,0.125,6,0,0,1,0,1,0,3,0,2,"51065","Fluvanna"
510650203001058,10,0,0,10,1,0,0,10,0,0,0,0,0,1,3,0,4,"51065","Fluvanna"
510650203001059,5,5,5,15,0.333333333333333,0.333333333333333,0.333333333333333,15,0,0,0,0,0,2,6,5,2,"51065","Fluvanna"
510650203001078,1,2,11,14,0.0714285714285714,0.142857142857143,0.785714285714286,14,0,0,0,0,0,2,2,6,0,"51065","Fluvanna"
510650203001087,0,0,6,6,0,0,1,6,0,0,0,0,0,0,1,2,3,"51065","Fluvanna"
510650203001095,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"51065","Fluvanna"
510650203001098,3,2,1,6,0.5,0.333333333333333,0.166666666666667,6,0,0,0,0,0,0,1,0,3,"51065","Fluvanna"
510650203001115,0,3,2,5,0,0.6,0.4,2,2,1,0,0,0,0,4,0,0,"51065","Fluvanna"
510650203001121,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,"51065","Fluvanna"
510650203001126,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"51065","Fluvanna"
510650203001128,2,2,1,5,0.4,0.4,0.2,5,0,0,0,0,0,0,0,0,0,"51065","Fluvanna"
510650203001129,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,"51065","Fluvanna"
510650203001131,0,2,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,"51065","Fluvanna"
510650203001132,0,0,37,37,0,0,1,35,1,1,0,0,0,2,10,6,18,"51065","Fluvanna"
510650203001133,2,2,1,5,0.4,0.4,0.2,5,0,0,0,0,0,1,3,0,1,"51065","Fluvanna"
510650203001142,5,21,63,89,0.0561797752808989,0.235955056179775,0.707865168539326,81,7,0,0,0,1,18,24,22,9,"51065","Fluvanna"
510650203001143,2,6,5,13,0.153846153846154,0.461538461538462,0.384615384615385,13,0,0,0,0,0,3,7,3,0,"51065","Fluvanna"
510650203001145,1,1,0,2,0.5,0.5,0,2,0,0,0,0,0,0,2,0,0,"51065","Fluvanna"
510650203002012,0,0,5,5,0,0,1,5,0,0,0,0,0,0,2,1,2,"51065","Fluvanna"
510650203002014,0,4,1,5,0,0.8,0.2,5,0,0,0,0,0,1,0,0,1,"51065","Fluvanna"
